"POINT (577333.120471641 9720708.79641542)"
"POINT (577330.834259717 9720701.04788072)"
"POINT (577334.34908269 9720693.48847705)"
"POINT (577305.899371424 9720705.06550963)"
"POINT (577295.482466813 9720707.2016654)"
"POINT (577293.103490829 9720707.70618383)"
"POINT (577280.803004377 9720707.71965827)"
"POINT (577267.226020208 9720697.48256781)"
"POINT (577365.32354982 9720735.5223221)"
"POINT (577359.639818106 9720744.23982849)"
"POINT (577375.280733497 9720727.58775374)"
"POINT (577374.567488191 9720705.69291854)"
"POINT (577366.051280629 9720699.5279472)"
"POINT (577363.905443725 9720708.68908444)"
"POINT (577362.13195404 9720719.42022013)"
"POINT (577358.765391609 9720712.48863544)"
"POINT (577349.457832896 9720708.88255704)"
"POINT (577429.079777162 9720762.41560209)"
"POINT (577426.145102988 9720754.38498781)"
"POINT (577429.367208768 9720753.08228849)"
"POINT (577424.71621972 9720747.16024861)"
"POINT (577434.277536992 9720744.50004571)"
"POINT (577426.885009759 9720742.29801433)"
"POINT (577451.15106343 9720746.90642315)"
"POINT (577431.483312906 9720734.68501885)"
"POINT (577455.893621726 9720736.33355985)"
"POINT (577462.462855021 9720723.68587127)"
"POINT (577465.338724598 9720711.18964076)"
"POINT (577466.340137288 9720684.42463937)"
"POINT (577456.141880055 9720663.31632621)"
"POINT (577453.163487907 9720655.84332986)"
"POINT (577450.88860212 9720656.55101033)"
"POINT (577393.763672998 9720726.04993675)"
"POINT (577388.262231051 9720734.79608042)"
"POINT (577383.234906609 9720748.08628011)"
"POINT (577395.603266301 9720758.2113732)"
"POINT (577396.74181255 9720742.14443733)"
"POINT (577399.240018503 9720768.43615432)"
"POINT (577412.686480019 9720758.77444636)"
"POINT (577413.189753618 9720764.58646088)"
"POINT (577415.384542122 9720775.73901497)"
"POINT (577415.804871865 9720779.81800064)"
"POINT (577432.211336741 9720771.32993837)"
"POINT (577431.528637674 9720771.86578816)"
"POINT (577431.973764376 9720778.04381512)"
"POINT (577431.37269493 9720784.09075549)"
"POINT (577454.520234394 9720673.44792251)"
"POINT (577397.720955068 9720821.80854394)"
"POINT (577400.85424547 9720808.06231958)"
"POINT (577415.55588892 9720810.75206714)"
"POINT (577438.856963733 9720823.9329637)"
"POINT (577496.493319434 9720809.70020457)"
"POINT (577492.40194755 9720808.06662079)"
"POINT (577468.359359227 9720801.46156104)"
"POINT (577480.757642574 9720780.80680955)"
"POINT (577484.993079824 9720774.03218813)"
"POINT (577479.24311786 9720776.15193719)"
"POINT (577488.036130484 9720763.26512644)"
"POINT (577478.241536654 9720761.97098104)"
"POINT (577482.41576243 9720758.45921639)"
"POINT (577473.475350406 9720754.32623877)"
"POINT (577470.388694681 9720744.48300136)"
"POINT (577476.111686182 9720736.30020221)"
"POINT (577460.166302354 9720750.56318873)"
"POINT (577462.820764086 9720757.22852114)"
"POINT (577452.917845194 9720762.05077389)"
"POINT (577455.386802458 9720767.30712891)"
"POINT (577461.965323551 9720775.92073283)"
"POINT (577448.475771937 9720769.38462545)"
"POINT (577448.00900304 9720775.89105783)"
"POINT (577457.755348054 9720783.80473178)"
"POINT (577451.61889382 9720783.99333452)"
"POINT (577437.472166036 9720787.66534874)"
"POINT (577451.369504866 9720801.92859173)"
"POINT (577466.449046344 9720791.93195144)"
"POINT (577460.348875151 9720805.57930492)"
"POINT (577461.996149685 9720820.86871497)"
"POINT (577465.412853898 9720823.84008495)"
"POINT (577475.180800119 9720810.43359411)"
"POINT (577471.971423794 9720824.12781407)"
"POINT (577476.869733758 9720826.4223391)"
"POINT (577489.157951623 9720827.56985397)"
"POINT (577564.974657706 9720880.38737868)"
"POINT (577576.778233758 9720814.42232878)"
"POINT (577567.320218268 9720811.13989441)"
"POINT (577573.592835091 9720806.11742007)"
"POINT (577568.875948506 9720799.2902916)"
"POINT (577587.112686651 9720797.77375688)"
"POINT (577566.909444957 9720784.78723891)"
"POINT (577591.008821714 9720756.57139596)"
"POINT (577561.024577699 9720742.05167494)"
"POINT (577590.114846617 9720748.83028228)"
"POINT (577576.315770199 9720735.4478699)"
"POINT (577589.835096293 9720735.54081438)"
"POINT (577588.715957512 9720730.3135077)"
"POINT (577598.79907827 9720729.74348408)"
"POINT (577598.721342034 9720723.16955322)"
"POINT (577596.788671863 9720715.37097766)"
"POINT (577596.306445501 9720712.58372242)"
"POINT (577586.869957185 9720708.15595185)"
"POINT (577587.096184795 9720728.62956953)"
"POINT (577578.91002231 9720723.54223768)"
"POINT (577574.675503489 9720701.88961962)"
"POINT (577576.081797449 9720720.08174094)"
"POINT (577576.701763484 9720729.63424754)"
"POINT (577568.047973428 9720697.37998819)"
"POINT (577562.190795351 9720707.05301724)"
"POINT (577564.508661816 9720727.45547076)"
"POINT (577558.451901741 9720732.89240824)"
"POINT (577516.603156985 9720726.46213506)"
"POINT (577514.87411099 9720743.33048974)"
"POINT (577529.632783983 9720779.01769205)"
"POINT (577518.466251639 9720791.00097325)"
"POINT (577541.94590215 9720811.42918676)"
"POINT (577553.827889265 9720787.76285225)"
"POINT (577558.573792561 9720813.98543977)"
"POINT (577584.391647144 9720829.72263751)"
"POINT (577538.671687591 9720692.02271602)"
"POINT (577530.334647839 9720657.07637184)"
"POINT (577540.584770566 9720689.23412927)"
"POINT (577535.914757197 9720663.14524442)"
"POINT (577549.649607467 9720690.87506628)"
"POINT (577549.003157973 9720660.07725138)"
"POINT (577558.353818806 9720670.88758316)"
"POINT (577556.26033689 9720651.94157813)"
"POINT (577568.739070517 9720679.39954791)"
"POINT (577573.249287845 9720678.32543416)"
"POINT (577576.468609396 9720677.95346976)"
"POINT (577599.806339345 9720684.76023266)"
"POINT (577583.889721831 9720678.93432694)"
"POINT (577597.566371172 9720669.89759745)"
"POINT (577571.591243507 9720671.53474539)"
"POINT (577592.811056871 9720659.16648209)"
"POINT (577566.617441013 9720662.65295784)"
"POINT (577594.594973581 9720645.05195327)"
"POINT (577587.988406525 9720646.90070705)"
"POINT (577578.302672927 9720648.43633365)"
"POINT (577603.12474127 9720640.09969985)"
"POINT (577580.111383498 9720643.21838636)"
"POINT (577584.282223086 9720636.39564358)"
"POINT (577599.551835692 9720630.85901465)"
"POINT (577601.372469003 9720590.93596459)"
"POINT (577587.694368061 9720595.93661692)"
"POINT (577576.873513426 9720593.45293326)"
"POINT (577583.610306828 9720616.74669612)"
"POINT (577559.486631396 9720601.19547067)"
"POINT (577555.31115408 9720605.52847607)"
"POINT (577563.999018411 9720628.14908277)"
"POINT (577551.517326107 9720613.76933727)"
"POINT (577562.011370681 9720639.2331271)"
"POINT (577543.380004073 9720642.45167073)"
"POINT (577557.684249405 9720644.18855356)"
"POINT (577535.580734077 9720621.25224982)"
"POINT (577530.605846906 9720620.46286368)"
"POINT (577536.511720551 9720642.38486916)"
"POINT (577536.808077322 9720653.00889805)"
"POINT (577521.55236094 9720630.54104779)"
"POINT (577532.659277706 9720655.34582044)"
"POINT (577514.623458105 9720631.17966815)"
"POINT (577515.189561631 9720642.16982204)"
"POINT (577505.730898419 9720649.0494803)"
"POINT (577486.879926632 9720642.20340588)"
"POINT (577487.474596598 9720654.88264485)"
"POINT (577499.304646873 9720653.03504162)"
"POINT (577498.01371245 9720668.6676206)"
"POINT (577492.1804448 9720666.2457471)"
"POINT (577518.720246458 9720667.99923904)"
"POINT (577507.65910143 9720679.70240792)"
"POINT (577515.321142899 9720678.88530296)"
"POINT (577499.776037762 9720612.35994386)"
"POINT (577493.145144825 9720596.8454672)"
"POINT (577503.602101135 9720595.93813666)"
"POINT (577498.831987146 9720583.63495841)"
"POINT (577494.869215242 9720586.26409096)"
"POINT (577515.636735003 9720607.47779531)"
"POINT (577520.215754613 9720606.19503736)"
"POINT (577508.142862372 9720583.73121901)"
"POINT (577528.994533639 9720591.55914423)"
"POINT (577523.351285418 9720578.92656983)"
"POINT (577536.045867031 9720586.97148529)"
"POINT (577542.23913522 9720592.22026408)"
"POINT (577539.71379208 9720572.55314573)"
"POINT (577549.722871938 9720574.20927932)"
"POINT (577557.469122014 9720574.81219906)"
"POINT (577566.800070163 9720573.7068447)"
"POINT (577575.251585967 9720584.30519602)"
"POINT (577577.446537324 9720583.38290888)"
"POINT (577583.431885132 9720580.96866609)"
"POINT (577576.753503052 9720549.74904594)"
"POINT (577567.642117963 9720568.14206325)"
"POINT (577562.571670549 9720565.08350171)"
"POINT (577557.970149931 9720555.93594244)"
"POINT (577555.022654311 9720561.37569327)"
"POINT (577542.759559832 9720559.89244617)"
"POINT (577526.448179174 9720572.09438913)"
"POINT (577516.207764892 9720561.84658735)"
"POINT (577512.190059642 9720560.49071866)"
"POINT (577514.641589731 9720573.14289563)"
"POINT (577500.645011467 9720554.73105234)"
"POINT (577509.406963427 9720574.04382791)"
"POINT (577495.874826082 9720557.40857845)"
"POINT (577484.29111741 9720576.46320382)"
"POINT (577463.404314782 9720561.79512106)"
"POINT (577461.441955791 9720567.66150247)"
"POINT (577470.266985474 9720570.79538686)"
"POINT (577464.154158601 9720579.44529707)"
"POINT (577480.61628221 9720588.29172649)"
"POINT (577484.698900336 9720589.00354098)"
"POINT (577483.379530713 9720601.9326221)"
"POINT (577486.521101281 9720598.72584771)"
"POINT (577484.255317637 9720594.41808044)"
"POINT (577492.632783934 9720607.28941645)"
"POINT (577590.98493999 9720539.32283329)"
"POINT (577594.07686219 9720512.74601891)"
"POINT (577581.377183984 9720474.31432774)"
"POINT (577581.227137503 9720523.10293926)"
"POINT (577574.46087405 9720533.96593347)"
"POINT (577564.615963138 9720529.95592582)"
"POINT (577563.632778535 9720509.40686813)"
"POINT (577550.994862008 9720500.91551265)"
"POINT (577549.103696363 9720487.43967714)"
"POINT (577547.978734573 9720503.4843524)"
"POINT (577533.296513342 9720506.50953394)"
"POINT (577518.806807119 9720484.96426762)"
"POINT (577513.574710587 9720481.38127898)"
"POINT (577514.890141627 9720501.34406394)"
"POINT (577503.968454101 9720490.58623468)"
"POINT (577502.140770818 9720506.26435277)"
"POINT (577495.988822756 9720496.91779991)"
"POINT (577468.913031821 9720492.65692041)"
"POINT (577455.645480436 9720484.55716784)"
"POINT (577485.5943172 9720517.32415833)"
"POINT (577482.69048718 9720530.94777049)"
"POINT (577474.475173048 9720522.50919451)"
"POINT (577475.632384699 9720510.89391407)"
"POINT (577488.678263695 9720541.61935937)"
"POINT (577493.254966427 9720526.72091937)"
"POINT (577504.016142026 9720536.59810583)"
"POINT (577504.68336224 9720513.55841397)"
"POINT (577506.033106215 9720529.44411451)"
"POINT (577507.219661637 9720514.78831463)"
"POINT (577512.748651636 9720542.84327115)"
"POINT (577548.0655802 9720524.93071742)"
"POINT (577552.677194638 9720539.88705762)"
"POINT (577389.917104074 9720537.91982806)"
"POINT (577401.518255364 9720539.81878504)"
"POINT (577403.275515186 9720519.86894521)"
"POINT (577409.628610569 9720526.58367843)"
"POINT (577409.559525781 9720517.70961512)"
"POINT (577412.170389951 9720531.35168501)"
"POINT (577416.645997828 9720522.08944425)"
"POINT (577425.403915144 9720541.2520588)"
"POINT (577421.448587412 9720527.89171648)"
"POINT (577431.339137551 9720482.86350514)"
"POINT (577419.822853694 9720501.46689217)"
"POINT (577407.788712806 9720484.25917465)"
"POINT (577401.4517497 9720504.20435307)"
"POINT (577376.821029748 9720522.12218226)"
"POINT (577232.924552234 9720512.69205826)"
"POINT (577259.392543826 9720529.67145079)"
"POINT (577248.696361222 9720532.58457267)"
"POINT (577245.803102973 9720521.54853807)"
"POINT (577255.967489594 9720501.79065766)"
"POINT (577256.985036871 9720551.82050894)"
"POINT (577154.871460987 9720531.84106402)"
"POINT (577135.180465828 9720540.39001854)"
"POINT (577170.316485435 9720518.82598217)"
"POINT (577173.130292792 9720507.27980532)"
"POINT (577152.474347167 9720497.95556325)"
"POINT (577138.426879514 9720509.13120263)"
"POINT (577137.424623865 9720526.09899063)"
"POINT (577194.459390594 9720561.06068586)"
"POINT (577078.376284416 9720550.81821902)"
"POINT (577091.750401843 9720532.85556324)"
"POINT (577119.904016602 9720538.12651964)"
"POINT (577115.499369079 9720522.23416954)"
"POINT (577111.942677831 9720529.36791481)"
"POINT (577120.856634644 9720518.82142085)"
"POINT (577103.867557745 9720505.2641097)"
"POINT (577091.434346223 9720518.95764981)"
"POINT (577089.276910674 9720509.57776975)"
"POINT (577079.253983332 9720513.70105501)"
"POINT (577073.456066109 9720503.75810087)"
"POINT (577056.330462968 9720506.16848139)"
"POINT (577061.56531339 9720514.828942)"
"POINT (577063.017804506 9720523.05234328)"
"POINT (577075.930167948 9720528.85008363)"
"POINT (577025.117988445 9720561.23310258)"
"POINT (577013.319180918 9720536.97411016)"
"POINT (577026.870965128 9720528.19679521)"
"POINT (577032.294315579 9720522.73563467)"
"POINT (577019.41319967 9720513.18557536)"
"POINT (577040.609526354 9720503.76675811)"
"POINT (577046.053938139 9720478.48188051)"
"POINT (577050.509159363 9720488.1474651)"
"POINT (577063.929466396 9720484.98293841)"
"POINT (577060.737474193 9720472.7619742)"
"POINT (577099.938127888 9720469.45207154)"
"POINT (577097.932344888 9720466.45880289)"
"POINT (577111.728467556 9720472.49501452)"
"POINT (577110.778557338 9720482.32524107)"
"POINT (577118.888735246 9720465.64736135)"
"POINT (577097.424655608 9720459.40879492)"
"POINT (577116.373858145 9720452.03503637)"
"POINT (577114.182478861 9720453.46125287)"
"POINT (577120.13993885 9720442.64651304)"
"POINT (577110.420845367 9720444.43067963)"
"POINT (577096.88202983 9720442.62187165)"
"POINT (577083.698214525 9720447.53028831)"
"POINT (577086.127890574 9720452.82424838)"
"POINT (577092.197235704 9720453.3117554)"
"POINT (577069.402415113 9720445.4353074)"
"POINT (577068.215795196 9720477.02964402)"
"POINT (577084.425170133 9720478.9656264)"
"POINT (577071.870423277 9720494.14437496)"
"POINT (577037.248866029 9720436.37225274)"
"POINT (577026.122751676 9720456.56654695)"
"POINT (577016.751902161 9720489.38598572)"
"POINT (577006.992109263 9720483.56539707)"
"POINT (577005.243714777 9720514.90265086)"
"POINT (576988.29353922 9720527.9223487)"
"POINT (576995.234014843 9720535.99340733)"
"POINT (576993.839434538 9720548.39232361)"
"POINT (576978.391378749 9720543.63893554)"
"POINT (577006.510879534 9720552.69489207)"
"POINT (577010.825930577 9720542.56265766)"
"POINT (576984.936034171 9720468.29810858)"
"POINT (577036.897512567 9720409.52601095)"
"POINT (577050.282299237 9720415.8802372)"
"POINT (577052.800546488 9720404.81739196)"
"POINT (577057.272332042 9720403.17513227)"
"POINT (577062.359726676 9720415.43108051)"
"POINT (577070.806634165 9720404.38052894)"
"POINT (577075.66432856 9720420.11385096)"
"POINT (577090.954813053 9720414.02303634)"
"POINT (577097.292980555 9720421.45981819)"
"POINT (577108.22307793 9720424.22462737)"
"POINT (577049.045035461 9720400.10116954)"
"POINT (577064.293938506 9720411.88739217)"
"POINT (577081.308881405 9720358.81836177)"
"POINT (577139.466476729 9720426.48535691)"
"POINT (577151.67324447 9720418.41718284)"
"POINT (577156.613151047 9720418.97447125)"
"POINT (577180.73921242 9720418.53523249)"
"POINT (577177.433167906 9720415.87342926)"
"POINT (577174.877483013 9720423.02888097)"
"POINT (577173.460368408 9720414.94981087)"
"POINT (577166.925336745 9720418.7327094)"
"POINT (577190.393461587 9720404.06676466)"
"POINT (577189.025977652 9720400.97653077)"
"POINT (577165.372854209 9720398.07642429)"
"POINT (577155.287295371 9720381.95191313)"
"POINT (577162.644546254 9720380.66188721)"
"POINT (577173.45497483 9720410.16797594)"
"POINT (577172.273871178 9720403.9535021)"
"POINT (577180.521639454 9720396.83076596)"
"POINT (577188.823373842 9720385.68848269)"
"POINT (577189.330357693 9720382.21767909)"
"POINT (577187.14155586 9720367.28300957)"
"POINT (577174.597007339 9720365.01190431)"
"POINT (577163.509112458 9720372.19551309)"
"POINT (577156.075389382 9720364.25200525)"
"POINT (577150.572998044 9720366.4859463)"
"POINT (577145.822229343 9720372.46930152)"
"POINT (577143.932282074 9720364.21602585)"
"POINT (577132.9223815 9720363.81870139)"
"POINT (577138.389599028 9720363.11206033)"
"POINT (577131.316491751 9720368.98489738)"
"POINT (577135.537757369 9720376.2571828)"
"POINT (577132.054341336 9720379.79150426)"
"POINT (577129.252807207 9720384.3868985)"
"POINT (577139.696864658 9720394.30156305)"
"POINT (577139.232921185 9720405.04021689)"
"POINT (577138.001360434 9720407.31572706)"
"POINT (577135.147919171 9720415.09982535)"
"POINT (577133.0304288 9720425.46760003)"
"POINT (577136.499240831 9720417.76111816)"
"POINT (577130.355995988 9720416.96693863)"
"POINT (577133.456623864 9720488.66581349)"
"POINT (577141.884017698 9720483.85343621)"
"POINT (577142.353054216 9720487.49157929)"
"POINT (577147.894616302 9720490.95567776)"
"POINT (577158.586555175 9720487.23209402)"
"POINT (577162.267355036 9720488.89901322)"
"POINT (577167.733437897 9720461.78540523)"
"POINT (577154.10490715 9720457.79460747)"
"POINT (577192.7316454 9720457.47705126)"
"POINT (577196.350564755 9720446.68688354)"
"POINT (577164.777906055 9720441.79566478)"
"POINT (577176.164209754 9720444.58570288)"
"POINT (577145.325528351 9720461.32844247)"
"POINT (577135.767476429 9720455.24901634)"
"POINT (577124.908798896 9720456.06606041)"
"POINT (577133.12896299 9720449.54640524)"
"POINT (577133.712792241 9720437.72628167)"
"POINT (577149.807030306 9720463.7296671)"
"POINT (577229.494328209 9720479.35023176)"
"POINT (577244.891804982 9720486.19110993)"
"POINT (577273.88821349 9720481.91969933)"
"POINT (577263.744467522 9720460.51550618)"
"POINT (577259.720598575 9720421.37734255)"
"POINT (577264.486983237 9720411.77505011)"
"POINT (577268.716934888 9720410.89073809)"
"POINT (577275.132071472 9720426.39705875)"
"POINT (577222.265870768 9720427.17895821)"
"POINT (577216.900779393 9720436.47197009)"
"POINT (577213.304040846 9720471.96821732)"
"POINT (577262.430261974 9720384.79596324)"
"POINT (577208.44730832 9720381.99451739)"
"POINT (577259.50647051 9720399.72486793)"
"POINT (577255.157745893 9720400.85648054)"
"POINT (577244.608221193 9720402.95233455)"
"POINT (577253.566935067 9720402.30692862)"
"POINT (577284.126260236 9720463.5141846)"
"POINT (577303.035960281 9720476.8334095)"
"POINT (577310.628212521 9720453.60593781)"
"POINT (577313.436034956 9720463.45864142)"
"POINT (577318.42412628 9720460.07426154)"
"POINT (577336.446560111 9720455.83344411)"
"POINT (577326.818577176 9720457.81795245)"
"POINT (577335.149947946 9720472.54231509)"
"POINT (577328.339716019 9720470.2338232)"
"POINT (577350.123523169 9720454.94313918)"
"POINT (577343.191738253 9720477.81631827)"
"POINT (577345.052141664 9720451.29664849)"
"POINT (577339.801010182 9720471.40084604)"
"POINT (577351.11072809 9720462.61342596)"
"POINT (577352.349203387 9720472.42449532)"
"POINT (577333.457867626 9720447.93919003)"
"POINT (577328.111273231 9720426.76009477)"
"POINT (577327.880626513 9720422.84702203)"
"POINT (577327.71467826 9720414.92859043)"
"POINT (577289.673192696 9720415.29455843)"
"POINT (577296.840141538 9720429.52604816)"
"POINT (577362.872141112 9720473.45364983)"
"POINT (577371.517670915 9720449.68363662)"
"POINT (577377.573888987 9720474.25389943)"
"POINT (577378.399742656 9720464.21365293)"
"POINT (577384.29814358 9720450.2937165)"
"POINT (577386.303621817 9720473.43182593)"
"POINT (577406.098654371 9720447.28568185)"
"POINT (577408.317546595 9720458.55972218)"
"POINT (577406.185657883 9720471.39355535)"
"POINT (577425.061760983 9720465.17970295)"
"POINT (577408.097528001 9720429.99722162)"
"POINT (577419.180835777 9720434.12632971)"
"POINT (577421.347830131 9720420.08675956)"
"POINT (577404.043748951 9720424.31079659)"
"POINT (577407.636618032 9720423.15858813)"
"POINT (577412.083619813 9720411.01304652)"
"POINT (577417.744884962 9720409.37302613)"
"POINT (577407.580762655 9720409.77338315)"
"POINT (577403.572217191 9720412.0747775)"
"POINT (577393.891686369 9720412.13588029)"
"POINT (577379.386796845 9720410.39576625)"
"POINT (577371.028062009 9720419.8871063)"
"POINT (577368.776545939 9720416.92122663)"
"POINT (577370.736334138 9720415.26136309)"
"POINT (577355.960618448 9720436.53301043)"
"POINT (577554.698515211 9720436.99768366)"
"POINT (577530.415570939 9720417.7919115)"
"POINT (577545.137973139 9720405.97338207)"
"POINT (577549.213112214 9720382.86052554)"
"POINT (577553.411893886 9720391.10800964)"
"POINT (577552.814899748 9720398.06060162)"
"POINT (577541.325176056 9720386.20291166)"
"POINT (577534.102337201 9720391.12447429)"
"POINT (577514.988892511 9720397.13204034)"
"POINT (577491.140806736 9720410.87887376)"
"POINT (577524.26066058 9720452.855381)"
"POINT (577526.861443165 9720444.92083927)"
"POINT (577529.848309535 9720425.74436197)"
"POINT (577539.661554162 9720335.36890271)"
"POINT (577542.778450355 9720300.61650299)"
"POINT (577520.319789585 9720323.53031746)"
"POINT (577523.057762777 9720314.78302013)"
"POINT (577516.33575443 9720288.60312552)"
"POINT (577524.496342647 9720309.84079105)"
"POINT (577525.078836631 9720289.15012219)"
"POINT (577499.634774462 9720288.83593504)"
"POINT (577485.012699193 9720291.0778638)"
"POINT (577478.413898752 9720293.700506)"
"POINT (577464.575924876 9720300.88431609)"
"POINT (577468.468986546 9720315.42081546)"
"POINT (577471.083819348 9720368.03131981)"
"POINT (577471.46057153 9720345.62609199)"
"POINT (577484.626724841 9720385.53845747)"
"POINT (577353.83766894 9720396.65934577)"
"POINT (577369.683314837 9720371.87782601)"
"POINT (577382.279969838 9720387.04789174)"
"POINT (577386.884332006 9720358.47500639)"
"POINT (577404.028261677 9720346.78313737)"
"POINT (577393.008722206 9720338.0318491)"
"POINT (577394.640115644 9720325.29525746)"
"POINT (577407.006271861 9720325.67920037)"
"POINT (577409.255638088 9720317.53595094)"
"POINT (577414.004915143 9720294.66649563)"
"POINT (577390.781835407 9720302.27501714)"
"POINT (577393.929869335 9720304.72303811)"
"POINT (577398.930982919 9720295.03475762)"
"POINT (577358.914753889 9720310.84903159)"
"POINT (577360.397144337 9720336.36406199)"
"POINT (577381.280150496 9720339.40146206)"
"POINT (577374.677792093 9720353.05091999)"
"POINT (577357.102028513 9720362.41195339)"
"POINT (577359.545447967 9720380.87223761)"
"POINT (577315.288647251 9720400.6616621)"
"POINT (577318.570159641 9720390.53022951)"
"POINT (577333.628372188 9720381.76058932)"
"POINT (577344.787595459 9720377.51544323)"
"POINT (577317.249355131 9720364.54719406)"
"POINT (577347.6407797 9720336.16128889)"
"POINT (577342.512784067 9720323.75364686)"
"POINT (577337.416729686 9720301.96240313)"
"POINT (577333.812538671 9720323.96796363)"
"POINT (577330.251986381 9720315.48130457)"
"POINT (577332.432482 9720306.93532331)"
"POINT (577327.294880525 9720331.10501743)"
"POINT (577319.321836234 9720331.28272747)"
"POINT (577320.084087956 9720329.76970982)"
"POINT (577295.993513294 9720305.73853724)"
"POINT (577299.137719032 9720316.94760622)"
"POINT (577293.110675742 9720320.34155889)"
"POINT (577296.554364096 9720332.6071542)"
"POINT (577283.81293155 9720342.29969342)"
"POINT (577287.908382412 9720345.15348028)"
"POINT (577297.163561825 9720359.01707898)"
"POINT (577291.390546813 9720372.24546868)"
"POINT (577282.211820816 9720394.69460945)"
