"POINT (587980.452844848 9712743.0511922)"
"POINT (587830.817611829 9712660.13830423)"
"POINT (587469.485448134 9712737.91746587)"
"POINT (587140.594293789 9711872.76018608)"
"POINT (587051.871768157 9711899.07236431)"
"POINT (587028.134104646 9712048.04477804)"
"POINT (587195.12727146 9712236.38902068)"
"POINT (587049.00208396 9712338.05010158)"
"POINT (587146.05198768 9712497.49848452)"
"POINT (587525.259073539 9712435.53731777)"
"POINT (587216.678140503 9712738.72562099)"
"POINT (587486.864191555 9712290.74568683)"
"POINT (587697.54041185 9712963.46403456)"
"POINT (585307.413593899 9712784.08987964)"
"POINT (585923.790509403 9712820.30467655)"
"POINT (587037.007610332 9713086.95470381)"
"POINT (587037.251081369 9713034.95889692)"
"POINT (583776.959047853 9711885.34239754)"
"POINT (583633.719993226 9711283.01462248)"
"POINT (583683.892268159 9711100.28241616)"
"POINT (583363.948337298 9713582.0308537)"
"POINT (583330.069727866 9713635.5077614)"
"POINT (583104.748115936 9713464.77619611)"
"POINT (583149.033702951 9713195.02699808)"
"POINT (583206.511078834 9713386.30533972)"
"POINT (583137.642283 9713469.48903595)"
"POINT (583167.495440599 9713514.59907636)"
"POINT (583292.939621992 9713546.73868963)"
"POINT (583377.400421079 9713462.23920831)"
"POINT (583300.404955026 9713442.98293006)"
"POINT (583256.345399104 9713591.42172963)"
"POINT (583217.615142985 9713519.61244951)"
"POINT (583323.305229421 9713769.6305511)"
"POINT (584911.452112117 9714515.90244085)"
"POINT (584956.217656812 9714592.99193467)"
"POINT (584585.233122017 9714741.76705104)"
"POINT (584214.004099472 9715698.91273808)"
"POINT (584206.828871963 9715828.79731006)"
"POINT (584965.39307797 9716377.88913695)"
"POINT (584353.678542261 9715227.51384461)"
"POINT (584583.410335677 9719496.25333568)"
"POINT (584495.15512894 9719462.64573538)"
"POINT (584483.173158735 9719370.27967544)"
"POINT (584452.290212218 9719388.31853233)"
"POINT (585677.89172638 9718151.83448721)"
"POINT (585888.433870233 9717082.00372795)"
"POINT (585742.314634224 9716559.21644138)"
"POINT (585707.061471089 9716524.10471016)"
"POINT (586004.265229784 9716896.78089852)"
"POINT (586031.084595538 9716924.43758554)"
"POINT (586045.417767713 9716963.94460293)"
"POINT (585827.561473268 9716692.9588589)"
"POINT (585577.974773401 9716383.45199046)"
"POINT (584797.243386623 9716153.36484652)"
"POINT (584990.956708899 9715915.42289078)"
"POINT (585164.014460459 9715850.73882052)"
"POINT (585138.714300175 9715789.68157404)"
"POINT (585133.815000141 9715832.74903872)"
"POINT (585113.817056312 9715855.68786719)"
"POINT (585107.018336256 9715811.92514263)"
"POINT (584747.820377789 9715420.54431856)"
"POINT (584321.072042995 9714688.9995401)"
"POINT (584580.774187814 9714588.54305681)"
"POINT (584731.989336405 9714509.63180634)"
"POINT (584515.846295464 9714677.50575987)"
"POINT (584376.688064863 9714795.92942314)"
"POINT (584323.59452348 9714739.77165245)"
"POINT (584343.783724703 9714811.80532992)"
"POINT (583683.83382525 9711872.04454033)"
"POINT (583892.21190363 9712847.76591118)"
"POINT (584037.059989908 9713724.93371757)"
"POINT (584234.713796196 9714474.79575665)"
"POINT (584370.435059977 9714993.56601096)"
"POINT (584382.614113803 9715037.31319222)"
"POINT (584393.930447853 9715064.8767614)"
"POINT (584424.17252903 9715068.47894624)"
"POINT (585775.450785863 9716502.87443877)"
"POINT (581098.400250174 9716142.87573858)"
"POINT (581208.852219658 9716448.12984556)"
"POINT (581287.874631781 9716501.11507869)"
"POINT (581669.548005926 9717798.11794231)"
"POINT (581785.488799751 9718820.71251061)"
"POINT (582126.41281964 9718908.27151854)"
"POINT (582116.700384469 9718834.69681295)"
"POINT (581826.192500734 9718765.70270737)"
"POINT (582041.649468104 9718781.70299596)"
"POINT (581999.13561088 9718827.05281926)"
"POINT (581969.368889873 9718671.53680002)"
"POINT (581885.586098555 9718711.13612358)"
"POINT (581867.96333088 9718740.69090755)"
"POINT (582318.480081103 9718659.17720396)"
"POINT (577705.980634922 9719330.97683879)"
"POINT (577658.974640337 9719482.80036068)"
"POINT (577673.497129072 9719259.20920805)"
"POINT (577699.4373425 9719272.3169782)"
"POINT (577689.491678824 9719269.15931855)"
"POINT (577727.256776898 9719178.33248231)"
"POINT (576597.795046283 9714534.04958302)"
"POINT (576552.088812664 9714518.1661916)"
"POINT (575973.830485182 9723157.08911037)"
"POINT (576271.627467448 9723374.98971241)"
"POINT (575997.797670599 9723183.50240554)"
"POINT (587540.674648161 9725916.04568713)"
"POINT (585601.519765095 9718453.39627256)"
"POINT (588063.983922932 9714745.1856175)"
"POINT (588146.56453578 9714807.95553865)"
"POINT (588172.228732874 9714979.93008608)"
"POINT (582328.225723661 9717312.49419445)"
"POINT (582253.724675975 9717316.661599)"
"POINT (582266.033077075 9717329.81266539)"
"POINT (582223.819297208 9717354.66928556)"
"POINT (576056.991893222 9716131.00601895)"
"POINT (575945.155586096 9716977.72658028)"
"POINT (575983.550559518 9716964.91359655)"
"POINT (575964.530013802 9716870.3822215)"
"POINT (575984.04601397 9716849.64862704)"
"POINT (588156.656006968 9714111.86433943)"
"POINT (583513.595988082 9711736.77832553)"
"POINT (583397.738856159 9716809.58998436)"
"POINT (583530.85472519 9717082.68537271)"
"POINT (583508.281381271 9716951.85488551)"
"POINT (583587.349763625 9716982.56812879)"
"POINT (586872.462938413 9712103.04462617)"
"POINT (586837.523724888 9712150.31153678)"
"POINT (586747.583398833 9712131.74906369)"
"POINT (586717.357401045 9712150.47606442)"
"POINT (586708.827487343 9712207.01896667)"
"POINT (586839.602894882 9712178.22191285)"
"POINT (586869.20736507 9712165.428813)"
"POINT (586889.86806145 9712205.79102714)"
"POINT (586925.704882262 9712206.54040789)"
"POINT (586716.3664048 9712296.87585561)"
"POINT (586900.960379879 9712259.24903946)"
"POINT (586782.132543004 9712314.47447567)"
"POINT (586857.091316588 9712333.8209059)"
"POINT (586896.88508832 9712333.84233161)"
"POINT (586739.25937516 9712382.85301314)"
"POINT (586628.33704387 9712762.09931541)"
"POINT (586709.810997465 9712770.34873486)"
"POINT (586760.828730993 9712685.31702166)"
"POINT (586821.628455359 9712633.39547995)"
"POINT (586740.163868456 9712603.55376677)"
"POINT (586557.177679654 9712622.61417119)"
"POINT (586595.707495057 9712587.92276747)"
"POINT (586457.287331056 9712803.72573117)"
"POINT (586484.968375847 9712789.95421796)"
"POINT (586631.592912443 9712826.42753651)"
"POINT (586555.057446055 9712837.17460661)"
"POINT (586447.801854063 9712949.23973503)"
"POINT (586468.856043727 9712867.515251)"
"POINT (586496.991357673 9712958.27217834)"
"POINT (586667.097176798 9713040.40695498)"
"POINT (586618.828964338 9713192.04121622)"
"POINT (586619.395109782 9713138.36928452)"
"POINT (586556.666397803 9713096.53214367)"
"POINT (586616.55549327 9713029.09651964)"
"POINT (586494.269337122 9713183.53770999)"
"POINT (586501.078165069 9713281.30939263)"
"POINT (586559.225715441 9713359.04724164)"
"POINT (586565.905452531 9713175.36579768)"
"POINT (586630.990893482 9713238.32463258)"
"POINT (586618.503784217 9713413.64312296)"
"POINT (586681.011756917 9713365.85645701)"
"POINT (586697.580424377 9713191.88948001)"
"POINT (586677.798584158 9713155.38679369)"
"POINT (586736.488839769 9712987.08912861)"
"POINT (586793.338761177 9712990.18684138)"
"POINT (586857.909903495 9713061.77419593)"
"POINT (586833.415074057 9713063.96181816)"
"POINT (586803.392786236 9713131.39866286)"
"POINT (586737.600039576 9713137.81674059)"
"POINT (586737.367189823 9713423.18593195)"
"POINT (586614.530632534 9713480.72346498)"
"POINT (586451.120054875 9713638.97691259)"
"POINT (586608.25867497 9713589.49928865)"
"POINT (586669.36010354 9713594.80001376)"
"POINT (586698.857029525 9713545.42202548)"
"POINT (586673.869441316 9713487.39795956)"
"POINT (586733.426446164 9713516.50153854)"
"POINT (586836.406007614 9713566.41022458)"
"POINT (586812.822075015 9713655.47077364)"
"POINT (586784.687738316 9713626.7520687)"
"POINT (586816.510388431 9713477.10170838)"
"POINT (586843.102082382 9713439.98605713)"
"POINT (586817.187290489 9713391.87878812)"
"POINT (586863.898755788 9713160.42946931)"
"POINT (586885.460187017 9713282.01831773)"
"POINT (586872.127147958 9713382.03602445)"
"POINT (586903.632207525 9713388.28423898)"
"POINT (586933.512453668 9713329.60121067)"
"POINT (586936.563150473 9713446.5693217)"
"POINT (586916.715763946 9713552.73648522)"
"POINT (586878.3560967 9713517.73023416)"
"POINT (586946.506581079 9713572.33743077)"
"POINT (586918.203323229 9713605.57862816)"
"POINT (586968.499409152 9713499.54498518)"
"POINT (587068.059598681 9713565.36981894)"
"POINT (587020.064992952 9713383.12606991)"
"POINT (586993.646911198 9713104.26028455)"
"POINT (586702.528016323 9712515.80497125)"
"POINT (586727.829099447 9712515.60134179)"
"POINT (586826.016599748 9712559.36775017)"
"POINT (586916.957756361 9712493.81797585)"
"POINT (586880.517949233 9712418.7138464)"
"POINT (586658.675573633 9712510.00590613)"
"POINT (586713.498382012 9712440.62881864)"
"POINT (586703.749198837 9712415.76919034)"
"POINT (586717.692753905 9712422.37551093)"
"POINT (586720.592162201 9712345.82803513)"
"POINT (586651.346114648 9712408.28577768)"
"POINT (586493.429831738 9712592.46240483)"
"POINT (586528.693304536 9712422.51743799)"
"POINT (586528.971119919 9712487.26226632)"
"POINT (586486.625802893 9712485.92215403)"
"POINT (586523.269722924 9712509.20578798)"
"POINT (586501.531671062 9712542.80875559)"
"POINT (586435.781461983 9712519.88067686)"
"POINT (586383.316495292 9712395.80628649)"
"POINT (586482.289297938 9712639.95476816)"
"POINT (586390.063125245 9712589.22593862)"
"POINT (586280.057422263 9712645.93287375)"
"POINT (586218.924049973 9712609.24705228)"
"POINT (586073.584395741 9711807.84459833)"
"POINT (586104.966712507 9711873.75903872)"
"POINT (586093.625851007 9711962.87482782)"
"POINT (586159.724652776 9712035.7286299)"
"POINT (586151.023168417 9712096.72672623)"
"POINT (586166.143441361 9712151.55772441)"
"POINT (586138.035874868 9712202.62134164)"
"POINT (586167.675298623 9712212.5391789)"
"POINT (586172.882067865 9712287.50128793)"
"POINT (585873.536209521 9712272.73983229)"
"POINT (585956.784372409 9712439.05263368)"
"POINT (586003.933343192 9712313.27642381)"
"POINT (586024.826644849 9712325.12640901)"
"POINT (585999.989271095 9712363.6841494)"
"POINT (586048.99991364 9712465.56666172)"
"POINT (586064.293671779 9712509.52771091)"
"POINT (586085.057929031 9712607.68809123)"
"POINT (586088.541744101 9712662.05210478)"
"POINT (585843.265949528 9712929.43100269)"
"POINT (585903.853093087 9712941.98417582)"
"POINT (585948.676030488 9712872.42383449)"
"POINT (585993.409134261 9712860.78590183)"
"POINT (586057.82776733 9712748.73344406)"
"POINT (585902.191315064 9712679.41826014)"
"POINT (585872.550434479 9712600.40399796)"
"POINT (585877.324521174 9712654.34634801)"
"POINT (585986.596205829 9712791.2987513)"
"POINT (585628.207189948 9712653.19639986)"
"POINT (585572.879476082 9712368.51762956)"
"POINT (585539.848653237 9712379.56314205)"
"POINT (585463.122043038 9712413.0963588)"
"POINT (585466.352729844 9712501.78021564)"
"POINT (585428.979358734 9712520.00003988)"
"POINT (585316.302575586 9712478.73338323)"
"POINT (585237.011907336 9712286.30536747)"
"POINT (585156.560494654 9712260.77428346)"
"POINT (585186.147679129 9712367.09394599)"
"POINT (584323.191870231 9711817.53948121)"
"POINT (584451.909279893 9712140.48826382)"
"POINT (584662.65485762 9712239.48458569)"
"POINT (584674.377877237 9712225.75388611)"
"POINT (584703.550014628 9712191.18617979)"
"POINT (584739.483189853 9712229.94812649)"
"POINT (584688.321488159 9712238.24467826)"
"POINT (584672.126818892 9712303.92217913)"
"POINT (584655.630823464 9712421.50280967)"
"POINT (585508.475256948 9712959.34811604)"
"POINT (585268.355306071 9712921.20041592)"
"POINT (585203.62871702 9713031.68603481)"
"POINT (585003.461743884 9712780.71831746)"
"POINT (585052.611566891 9712782.0064624)"
"POINT (585092.432988201 9712832.28688862)"
"POINT (585283.486694732 9713005.60949116)"
"POINT (584995.217099038 9712651.72959408)"
"POINT (585120.731722068 9712738.82288546)"
"POINT (585239.887808213 9712696.8819268)"
"POINT (585343.287433668 9712822.02861903)"
"POINT (585376.706917673 9712988.85655614)"
"POINT (585223.670344174 9712805.98961346)"
"POINT (585237.852785892 9712753.13861617)"
"POINT (585067.220725572 9712597.07349132)"
"POINT (585013.696587259 9712609.5100184)"
"POINT (585647.196071425 9713070.02418169)"
"POINT (585582.456578602 9712925.51038634)"
"POINT (585300.753140994 9712996.86505635)"
"POINT (585516.053052808 9713078.05418889)"
"POINT (585538.851240026 9713240.52561712)"
"POINT (585776.99898571 9713101.53343782)"
"POINT (585769.927186489 9713052.11511653)"
"POINT (585830.513893765 9713105.51980621)"
"POINT (585737.478372306 9712988.61247853)"
"POINT (585550.013119421 9712791.08295878)"
"POINT (585624.15935844 9712852.48153707)"
"POINT (585675.215734924 9712850.78808074)"
"POINT (585753.98338225 9712823.01416741)"
"POINT (585788.326170259 9712802.27217962)"
"POINT (585623.713601731 9712680.22176272)"
"POINT (585637.604763882 9712742.97089437)"
"POINT (585487.00182375 9712748.91882323)"
"POINT (585460.036945201 9712778.38352723)"
"POINT (585352.532800004 9712578.91316135)"
"POINT (585337.690807765 9712625.25040459)"
"POINT (585248.69455337 9712579.0851076)"
"POINT (585145.745047288 9712544.58791204)"
"POINT (585247.081789989 9712452.96808521)"
"POINT (585103.125123511 9712407.15923791)"
"POINT (585070.206652269 9712385.91808)"
"POINT (585075.936470323 9712368.04055969)"
"POINT (585040.802915944 9712325.93208367)"
"POINT (585010.533737539 9712278.34434235)"
"POINT (585068.146390517 9712297.86464052)"
"POINT (585162.870191567 9712360.08379251)"
"POINT (585141.173087936 9712310.9512244)"
"POINT (585111.311370058 9712251.15865765)"
"POINT (585107.418708064 9712179.38006905)"
"POINT (585028.215555306 9712224.70616043)"
"POINT (585035.092488739 9712147.69377588)"
"POINT (584964.245140984 9712039.5340536)"
"POINT (585115.899233184 9712124.22386537)"
"POINT (585166.228240014 9712121.14820037)"
"POINT (585203.311138052 9711959.22522679)"
"POINT (585083.011527506 9711895.83646416)"
"POINT (585274.138121138 9712084.44313168)"
"POINT (585359.460856597 9712019.24465486)"
"POINT (585323.320166458 9711965.04429391)"
"POINT (585311.292605124 9711913.43915038)"
"POINT (585219.063239444 9711905.82703401)"
"POINT (585157.954019531 9711855.9300422)"
"POINT (585292.988859954 9711140.79800628)"
"POINT (585603.63485112 9711551.41417245)"
"POINT (585590.264870852 9711647.10951651)"
"POINT (585116.028176097 9711615.42638772)"
"POINT (585260.43425097 9711839.37943466)"
"POINT (585164.605666276 9711843.01513862)"
"POINT (585103.666539436 9711762.79119992)"
"POINT (585168.14908293 9711698.99518739)"
"POINT (585426.783016051 9711635.06205444)"
"POINT (585451.111626399 9711549.7338076)"
"POINT (585496.825364329 9711455.14553388)"
"POINT (585396.202146928 9711460.11967189)"
"POINT (585410.78808324 9711500.3052301)"
"POINT (585336.26870636 9711588.24463089)"
"POINT (585314.094832227 9711511.35725858)"
"POINT (585304.205025285 9711314.90812987)"
"POINT (585385.115102765 9711423.80306757)"
"POINT (585317.762984237 9711431.35543885)"
"POINT (585223.53965584 9711388.28097889)"
"POINT (585086.11321426 9711399.37582574)"
"POINT (584975.70541007 9711439.21944088)"
"POINT (584667.597299373 9711502.20072005)"
"POINT (584455.542810818 9711394.95915642)"
"POINT (584470.284949139 9711366.79348002)"
"POINT (584439.783227582 9711185.23653879)"
"POINT (584361.377427907 9711380.34559328)"
"POINT (584403.92954447 9711550.00165298)"
"POINT (584441.187005804 9711584.29143332)"
"POINT (584442.089483171 9711525.71978188)"
"POINT (584275.290771906 9711633.65802742)"
"POINT (584333.456491132 9711519.1479426)"
"POINT (584261.062246497 9711486.46899494)"
"POINT (584028.699184997 9711420.94982683)"
"POINT (584099.473509853 9711203.69901047)"
"POINT (584166.885979761 9711239.14167454)"
"POINT (584120.553039059 9711395.68622146)"
"POINT (584053.474324033 9711277.37353043)"
"POINT (583818.256249573 9711264.97667731)"
"POINT (583820.150666853 9711236.72539309)"
"POINT (583684.221397326 9711346.48298418)"
"POINT (583777.175035755 9711516.19314993)"
"POINT (583785.955456335 9711423.22156691)"
"POINT (583871.023905416 9711517.13021849)"
"POINT (584031.083661168 9711591.54207273)"
"POINT (583792.121797826 9711862.00527545)"
"POINT (583874.505681598 9711819.18352505)"
"POINT (584014.807548453 9711750.51495683)"
"POINT (583929.02935557 9711759.17223647)"
"POINT (584033.322442055 9711718.68834779)"
"POINT (584096.42328751 9711811.38110799)"
"POINT (584113.619348446 9711762.22705227)"
"POINT (584094.678967747 9711542.0616438)"
"POINT (583982.657914912 9711533.45913773)"
"POINT (583905.159811634 9711577.12745456)"
"POINT (583915.869433053 9711646.48726329)"
"POINT (583852.673431886 9711643.11733756)"
"POINT (583741.182306441 9711676.64754659)"
"POINT (583637.331166038 9711688.39580483)"
"POINT (583579.960117679 9711642.38597029)"
"POINT (583620.825591604 9712865.56419889)"
"POINT (583577.518279914 9712853.27790517)"
"POINT (583643.988527427 9712806.38514635)"
"POINT (583562.509373576 9712767.12804799)"
"POINT (583511.017160602 9712831.28828945)"
"POINT (583569.155172711 9712870.16340684)"
"POINT (583481.386836558 9712905.38829213)"
"POINT (583415.836718212 9712991.02454505)"
"POINT (583659.212279108 9712994.38971403)"
"POINT (583775.255358278 9712956.46086714)"
"POINT (583925.024746587 9713519.76591142)"
"POINT (583934.68874985 9713403.57070066)"
"POINT (583627.567834007 9713100.31241965)"
"POINT (583604.825397092 9713187.0820146)"
"POINT (583462.078107578 9713061.24453383)"
"POINT (583599.194451188 9713431.55841971)"
"POINT (583520.523522036 9713422.3227773)"
"POINT (583481.536234128 9713268.51587673)"
"POINT (583484.958158105 9713481.73352508)"
"POINT (583615.746712478 9713605.21411773)"
"POINT (583537.931440276 9713709.44665863)"
"POINT (583406.603263905 9713730.01421047)"
"POINT (583442.88957477 9713647.8603331)"
"POINT (583461.625592144 9713813.42075249)"
"POINT (583512.625540796 9713906.22414079)"
"POINT (583266.832291368 9713813.42419387)"
"POINT (583245.777628461 9713840.80320396)"
"POINT (583235.994327434 9713707.98350464)"
"POINT (583377.976105885 9713855.34266716)"
"POINT (583412.603776777 9713894.59288408)"
"POINT (583261.083174227 9714066.39116865)"
"POINT (583431.183204578 9714069.48856243)"
"POINT (583573.210380278 9713996.97679007)"
"POINT (583604.173891537 9713898.19691575)"
"POINT (583646.40540545 9713879.81284798)"
"POINT (583593.011320243 9713835.28049534)"
"POINT (583598.593562472 9713754.00889556)"
"POINT (583733.683635398 9713683.26133467)"
"POINT (583835.542856726 9713798.81928053)"
"POINT (583814.894499716 9713810.39157769)"
"POINT (583852.229277647 9713815.70795253)"
"POINT (583807.949341545 9713867.90911602)"
"POINT (583765.406092688 9713925.18380816)"
"POINT (583962.575405713 9713869.56082864)"
"POINT (584009.455942778 9713826.69127223)"
"POINT (584138.439256055 9714889.94836899)"
"POINT (584231.152410805 9714567.78852423)"
"POINT (584213.033502968 9715045.65585921)"
"POINT (584325.865177999 9715036.88840047)"
"POINT (589621.88102004 9714022.71758323)"
"POINT (589061.305187333 9714088.83322361)"
"POINT (589700.041002949 9713075.5983482)"
"POINT (589236.870475985 9713980.55170316)"
"POINT (589207.895753773 9714248.72858767)"
"POINT (589284.43114526 9715327.34008488)"
"POINT (589165.741580738 9714681.17708976)"
"POINT (589172.877134908 9714509.29124707)"
"POINT (590013.781297546 9715054.57162488)"
"POINT (590013.048335106 9714874.88469921)"
"POINT (590013.004252537 9714814.15329652)"
"POINT (590011.964448435 9714754.14035602)"
"POINT (590226.576703881 9713783.49598392)"
"POINT (590227.764550034 9713747.51517961)"
"POINT (590271.458628644 9713085.64554364)"
"POINT (590260.586794621 9713268.21126148)"
"POINT (590255.987749984 9713341.13071198)"
"POINT (590242.303131973 9713516.91525284)"
"POINT (590869.740746864 9713581.22336227)"
"POINT (590836.3570359 9713576.28632147)"
"POINT (590839.330153059 9713584.89240577)"
"POINT (590717.751170322 9713586.35902036)"
"POINT (590734.568726765 9713581.96983128)"
"POINT (590743.13161715 9713584.47392739)"
"POINT (590780.536990748 9713575.03060935)"
"POINT (590753.358408604 9713573.48932888)"
"POINT (590582.66909652 9713560.25462631)"
"POINT (590525.958549148 9713561.47682532)"
"POINT (590473.463228688 9713556.84240581)"
"POINT (590420.894768634 9713551.4238352)"
"POINT (590376.975646331 9713548.3537692)"
"POINT (590250.230016784 9713548.05528092)"
"POINT (590265.467440995 9713540.80099631)"
"POINT (590209.379049124 9713517.91936341)"
"POINT (590008.772715793 9713195.47264124)"
"POINT (589929.902370089 9713342.91916858)"
"POINT (589906.774506283 9713654.68356631)"
"POINT (589895.443942491 9713832.59637632)"
"POINT (589872.873183323 9714158.45677818)"
"POINT (590228.680185488 9714373.64757356)"
"POINT (589777.466958828 9715043.55582371)"
"POINT (589862.11920926 9715173.49321272)"
"POINT (589986.844919318 9715342.9627517)"
"POINT (589889.056518024 9715214.00668087)"
"POINT (589896.74609291 9715210.85629923)"
"POINT (590082.342291043 9715455.21798882)"
"POINT (589844.420475947 9715715.70434332)"
"POINT (590071.049170597 9715518.71406154)"
"POINT (590067.87766556 9715684.89751156)"
"POINT (590075.682880799 9715535.0244063)"
"POINT (589957.564281152 9715478.20436)"
"POINT (589757.126297405 9715486.67135738)"
"POINT (588873.68369122 9715504.05330439)"
"POINT (581785.418653618 9721304.88099039)"
"POINT (581826.014133704 9721401.61354738)"
"POINT (582041.54407692 9721619.40629051)"
"POINT (582253.213365219 9721620.11721092)"
"POINT (582178.759959055 9721973.34880281)"
"POINT (582372.350720299 9721805.60295892)"
"POINT (582407.231122364 9721757.31614975)"
"POINT (582400.27143617 9721771.95793219)"
"POINT (583088.617823557 9722058.0149411)"
"POINT (583059.036405259 9722039.10843495)"
"POINT (583215.756482386 9722106.88462159)"
"POINT (583010.663010117 9722532.17002257)"
"POINT (583191.089568263 9722338.72218411)"
"POINT (583233.020683986 9722138.21836163)"
"POINT (583270.141096462 9722233.10552777)"
"POINT (581608.027081577 9724680.1630187)"
"POINT (581552.660787417 9724671.13296143)"
"POINT (581511.284984173 9724654.5970338)"
"POINT (581345.351853987 9724621.21354758)"
"POINT (581235.247655229 9724609.73223997)"
"POINT (581250.936434245 9724604.43388856)"
"POINT (581111.799106587 9724610.31277269)"
"POINT (581162.200018221 9724602.74741869)"
"POINT (581043.924216408 9724613.47859672)"
"POINT (581014.661397707 9724609.09840416)"
"POINT (580885.171755358 9724619.70831395)"
"POINT (580660.814536557 9724622.88585387)"
"POINT (580720.048881979 9724626.77846883)"
"POINT (580498.064846168 9724630.63733413)"
"POINT (580426.174700008 9724633.07012813)"
"POINT (580310.658555773 9724636.6810511)"
"POINT (580242.896480223 9724645.09860303)"
"POINT (580356.436176003 9724641.96582268)"
"POINT (579171.291004913 9723702.85766292)"
"POINT (579172.979766955 9723650.75266035)"
"POINT (579198.349718968 9723834.37146459)"
"POINT (579184.51640797 9723781.49366557)"
"POINT (579208.613137234 9723832.09482335)"
"POINT (579223.594664488 9723893.04909316)"
"POINT (579307.064652819 9724013.33323351)"
"POINT (579310.604700474 9723989.50637995)"
"POINT (579324.317724391 9724021.3666461)"
"POINT (579313.458950323 9724031.71513475)"
"POINT (579306.76480611 9724077.02071662)"
"POINT (579301.965580663 9724065.48481256)"
"POINT (579322.548976587 9724061.39920948)"
"POINT (579476.599128317 9724030.93157679)"
"POINT (579359.291761994 9724038.01483555)"
"POINT (579399.901683642 9724046.72009094)"
"POINT (579470.363691892 9724032.09069121)"
"POINT (579621.351824287 9724345.71458193)"
"POINT (579619.858117295 9724259.80927455)"
"POINT (579586.752044956 9724141.29344682)"
"POINT (579549.875840449 9724071.59841179)"
"POINT (579548.505731459 9724052.24828781)"
"POINT (579613.710725155 9724183.02408663)"
"POINT (579632.681494239 9724313.06337637)"
"POINT (579632.391279409 9724435.14604662)"
"POINT (579577.508849785 9724450.31842702)"
"POINT (579464.786121585 9724454.83722813)"
"POINT (579415.842826903 9724442.77957985)"
"POINT (579542.285519384 9724429.09034703)"
